6,0,0,0,0,992
6,1,0,0,0,992
6,1,0,0,0,992
6,2,0,0,0,992
6,3,0,0,0,992
6,3,0,0,0,992
6,4,0,0,0,992
6,5,0,0,0,992
6,7,0,0,0,992
6,8,0,0,0,992
6,9,0,0,0,992
6,11,0,0,0,992
6,12,0,0,0,992
6,13,0,0,0,992
6,16,0,0,0,992
6,17,0,0,0,992
6,19,0,0,0,992
6,20,0,0,0,992
6,21,0,1,0,992
6,23,0,1,1,992
6,24,0,1,1,992
6,26,0,1,1,992
6,27,0,1,1,992
6,28,0,1,1,992
6,30,0,2,1,992
6,31,0,2,1,992
6,33,0,2,2,992
6,34,0,2,2,992
6,36,0,3,2,992
6,37,0,3,2,992
6,38,0,3,2,992
6,40,0,3,2,992
6,41,0,4,2,992
6,43,0,4,4,992
6,44,0,4,4,992
6,45,0,5,4,992
6,47,0,5,4,992
6,48,0,5,4,992
6,50,0,6,4,992
6,51,0,6,4,992
6,52,0,6,4,992
6,54,0,7,7,992
6,55,0,7,7,992
6,57,0,8,7,992
6,59,1,8,7,992
6,61,1,8,7,992
6,62,1,9,7,992
6,63,1,9,7,992
6,65,1,10,8,992
6,66,1,10,8,992
6,68,1,11,8,992
6,69,1,11,8,992
6,71,1,12,8,992
6,72,1,12,8,992
6,74,2,13,8,992
6,75,2,14,11,992
6,77,2,14,11,992
6,78,2,15,11,992
6,80,3,15,11,992
6,82,3,16,11,992
6,83,3,17,11,992
6,85,4,17,10,992
6,86,4,18,10,992
6,88,5,19,10,992
6,89,5,19,10,992
6,91,6,20,10,992
6,93,6,21,10,992
6,94,7,22,10,992
6,96,8,22,9,992
6,97,9,23,9,992
6,99,9,24,9,992
6,101,10,25,9,992
6,103,11,26,9,992
6,105,12,26,9,992
6,106,12,27,10,992
6,108,13,28,10,992
6,110,14,29,10,992
6,111,15,30,10,992
6,113,16,31,10,992
6,115,17,32,10,992
6,117,18,33,7,992
6,118,19,34,7,992
6,120,20,35,7,992
6,122,21,36,7,992
6,123,22,37,7,992
6,125,23,38,7,992
6,127,24,39,7,992
6,128,25,41,7,992
6,130,26,42,7,992
6,132,27,43,7,992
6,133,28,44,7,992
6,135,29,45,7,992
6,137,30,46,9,992
6,138,31,47,9,992
6,140,32,49,9,992
6,142,33,50,9,992
6,144,34,51,9,992
6,146,35,52,9,992
6,148,36,53,10,992
6,149,37,55,10,992
6,151,39,56,10,992
6,153,40,57,10,992
6,154,41,59,10,992
6,156,42,60,10,992
6,158,44,62,10,992
6,160,45,63,10,992
6,161,46,64,10,992
6,163,48,66,10,992
6,165,49,67,10,992
6,167,50,69,10,992
6,169,52,70,9,992
6,170,53,72,9,992
6,172,55,73,9,992
6,173,56,75,9,992
6,175,57,76,9,992
6,177,59,78,9,992
6,179,60,79,11,992
6,180,61,81,11,992
6,182,63,82,11,992
6,184,65,84,11,992
6,185,66,86,11,992
6,188,68,87,11,992
6,190,69,89,11,992
6,192,70,91,11,992
6,193,72,92,11,992
6,195,73,94,11,992
6,197,75,96,11,992
6,199,77,98,14,992
6,200,78,99,14,992
6,202,80,101,14,992
6,204,82,103,14,992
6,206,84,105,14,992
6,208,85,107,14,992
6,210,87,109,12,992
6,211,89,111,12,992
6,213,91,113,12,992
6,215,93,115,12,992
6,217,95,117,12,992
6,218,97,119,12,992
6,221,99,121,11,992
6,222,101,123,11,992
6,224,103,125,11,992
6,226,105,127,11,992
6,229,108,130,11,992
6,231,110,132,14,992
6,233,112,134,14,992
6,235,115,136,14,992
6,237,117,139,14,992
6,238,119,141,14,992
6,240,122,143,14,992
6,242,124,146,10,992
6,244,127,148,10,992
6,246,129,150,10,992
6,248,132,153,10,992
6,250,134,155,10,992
6,252,136,158,12,992
6,254,139,160,12,992
6,256,141,163,12,992
6,258,144,165,12,992
6,259,146,168,12,992
6,261,148,170,12,992
6,263,151,173,10,992
6,265,153,175,10,992
6,267,156,178,10,992
6,269,158,181,10,992
6,272,161,183,10,992
6,274,163,186,17,992
6,276,165,189,17,992
6,278,168,191,17,992
6,280,171,194,17,992
6,281,173,197,17,992
6,283,176,199,17,992
6,285,179,202,11,992
6,287,182,205,11,992
6,289,184,208,11,992
6,291,187,211,11,992
6,293,190,214,11,992
6,295,193,216,13,992
6,297,196,219,13,992
6,299,198,222,13,992
6,301,201,225,13,992
6,302,204,228,13,992
6,304,206,231,13,992
6,306,209,234,15,992
6,308,212,237,15,992
6,310,215,240,15,992
6,312,217,243,15,992
6,315,220,246,15,992
6,317,223,249,21,992
6,319,226,252,21,992
6,321,229,255,21,992
6,323,232,259,21,992
6,324,235,262,21,992
6,326,238,265,21,992
6,329,242,268,13,992
6,330,245,271,13,992
6,332,249,275,13,992
6,334,252,278,13,992
6,336,255,281,13,992
6,338,259,284,13,992
6,340,262,288,13,992
6,342,265,291,13,992
6,344,269,294,13,992
6,345,272,298,13,992
6,347,275,301,13,992
6,350,278,305,16,992
6,351,281,308,16,992
6,353,285,311,16,992
6,355,288,315,16,992
6,358,292,318,16,992
6,360,295,322,21,992
6,362,299,325,21,992
6,364,302,329,21,992
6,366,306,332,21,992
6,367,309,336,21,992
6,369,313,340,21,992
6,372,317,343,12,992
6,373,321,347,12,992
6,375,324,351,12,992
6,377,328,354,12,992
6,379,332,358,12,992
6,381,335,362,18,992
6,383,339,365,18,992
6,385,343,369,18,992
6,387,346,373,18,992
6,388,350,377,18,992
6,390,354,380,18,992
6,393,358,384,12,992
6,394,362,388,12,992
6,396,365,392,12,992
6,398,369,396,12,992
6,401,373,400,12,992
6,403,377,404,22,992
6,405,381,408,22,992
6,407,385,412,22,992
6,409,389,416,22,992
6,411,393,420,22,989
6,412,397,424,22,989
6,415,401,428,14,989
6,416,405,432,14,989
6,418,409,436,14,989
6,420,413,440,14,989
6,422,417,444,14,989
6,424,421,448,18,989
6,426,425,452,18,989
6,428,429,456,18,989
6,430,434,461,18,989
6,431,438,465,18,989
6,433,442,469,18,989
6,436,446,473,14,989
6,437,451,478,14,989
6,439,455,482,14,989
6,441,459,486,14,989
6,444,463,490,14,989
6,446,467,495,24,989
6,448,472,499,24,989
6,450,476,504,24,989
6,452,480,508,24,989
6,453,484,512,24,989
6,455,489,517,24,989
6,458,493,521,16,989
6,459,498,526,16,989
6,461,502,530,16,989
6,463,507,535,16,989
6,465,512,539,16,989
6,467,516,544,18,989
6,469,521,548,18,989
6,471,525,553,18,989
6,473,529,558,18,989
6,474,534,562,18,989
6,476,538,567,18,989
6,479,543,572,17,989
6,480,547,576,17,989
6,482,552,581,17,989
6,485,557,586,17,989
6,487,561,590,17,989
6,489,566,595,26,989
6,491,571,600,26,989
6,493,575,605,26,989
6,495,580,610,26,989
6,496,585,614,26,989
6,498,589,619,26,989
6,501,594,624,19,989
6,502,599,629,19,989
6,504,604,634,19,989
6,506,609,639,19,989
6,508,614,644,19,989
6,510,619,649,21,989
6,512,624,654,21,989
6,514,629,659,21,989
6,516,634,664,21,989
6,517,639,669,21,989
6,519,644,674,21,989
6,522,649,679,18,989
6,523,654,684,18,989
6,525,659,689,18,989
6,528,664,694,18,989
6,530,669,700,18,989
