6,0,0,0,0,992
6,1,0,0,0,992
6,1,0,0,0,992
6,2,0,0,0,992
6,2,0,0,0,992
6,3,0,0,0,992
6,4,0,0,0,992
6,5,0,0,0,992
6,6,0,0,0,992
6,8,0,0,0,992
6,9,0,0,0,992
6,11,0,0,0,992
6,12,0,1,0,992
6,13,0,1,0,992
6,15,0,1,0,992
6,17,0,2,0,992
6,18,0,2,0,992
6,20,0,2,2,992
6,21,0,3,2,992
6,23,0,3,2,992
6,24,0,4,2,992
6,25,0,4,2,992
6,27,0,5,2,992
6,28,0,5,2,992
6,30,0,6,6,992
6,31,0,7,6,992
6,33,0,7,6,992
6,34,0,8,6,992
6,35,0,9,6,992
6,37,0,10,6,992
6,38,0,10,6,992
6,40,0,11,11,992
6,41,1,12,11,992
6,43,1,13,11,992
6,45,1,14,11,992
6,46,1,16,11,992
6,48,1,17,11,992
6,49,2,18,11,992
6,51,2,19,14,992
6,52,2,20,14,992
6,54,3,22,14,992
6,56,3,23,14,992
6,57,4,24,14,992
6,60,4,26,14,992
6,62,5,27,18,992
6,63,6,29,18,992
6,64,7,30,18,992
6,66,8,32,18,992
6,68,8,33,18,992
6,69,9,35,18,992
6,71,11,37,17,992
6,72,12,39,17,992
6,74,13,40,17,992
6,76,14,42,17,992
6,77,16,44,17,992
6,79,17,46,17,992
6,81,19,48,17,992
6,82,20,50,17,992
6,84,22,52,17,992
6,86,24,55,17,992
6,87,25,57,17,992
6,89,27,59,17,992
6,91,29,61,17,992
6,92,30,64,17,992
6,94,32,66,17,992
6,96,34,68,17,992
6,97,36,71,17,992
6,99,38,73,17,992
6,102,40,76,23,992
6,103,42,79,23,992
6,105,44,82,23,992
6,107,47,84,23,992
6,109,49,87,23,992
6,110,52,90,23,992
6,112,55,93,16,992
6,114,57,96,16,992
6,116,60,99,16,992
6,117,63,102,16,992
6,119,66,106,16,992
6,121,68,109,16,992
6,123,72,112,19,992
6,125,75,116,19,992
6,126,77,119,19,992
6,128,80,123,19,992
6,130,84,127,19,992
6,132,87,130,19,992
6,134,90,134,23,992
6,136,93,138,23,992
6,137,96,142,23,992
6,139,100,145,23,992
6,141,103,150,23,992
6,143,107,154,23,992
6,146,110,158,29,992
6,148,114,162,29,992
6,150,118,167,29,992
6,152,122,171,29,992
6,154,126,176,29,992
6,156,130,180,29,992
6,158,134,185,24,992
6,159,139,189,24,992
6,161,143,194,24,992
6,163,147,199,24,992
6,165,152,204,24,992
6,167,156,208,27,992
6,169,160,213,27,992
6,171,165,218,27,992
6,173,170,223,27,992
6,175,174,228,27,992
6,177,179,234,27,992
6,179,184,239,25,992
6,180,189,244,25,992
6,182,194,249,25,992
6,184,199,255,25,992
6,186,204,260,25,992
6,189,209,266,35,992
6,191,214,271,35,992
6,193,219,277,35,992
6,195,224,283,35,992
6,197,229,288,35,992
6,199,235,294,35,992
6,201,240,300,30,992
6,202,246,306,30,992
6,204,252,312,30,992
6,206,257,318,30,992
6,208,263,324,30,992
6,210,269,330,32,992
6,212,275,336,32,992
6,214,280,342,32,992
6,216,286,349,32,992
6,218,292,355,32,992
6,220,298,361,32,992
6,222,304,368,32,992
6,223,310,374,32,992
6,225,317,381,32,992
6,227,323,388,32,992
6,230,329,394,32,992
6,232,336,401,41,992
6,234,342,408,41,992
6,236,348,415,41,992
6,238,355,422,41,992
6,240,361,429,41,992
6,242,368,436,41,992
6,244,375,443,35,992
6,245,382,450,35,992
6,247,388,457,35,992
6,249,396,465,35,992
6,251,402,472,35,992
6,253,409,479,42,992
6,255,416,487,42,992
6,257,423,494,42,992
6,259,430,502,42,992
6,261,437,509,42,992
6,263,445,517,42,992
6,265,452,525,38,992
6,266,460,533,38,992
6,268,467,540,38,992
6,270,475,548,38,992
6,273,482,556,38,992
6,275,489,564,55,992
6,277,497,572,55,992
6,279,504,581,55,992
6,281,512,589,55,992
6,283,520,597,55,992
6,285,528,605,55,992
6,287,536,614,43,992
6,288,544,622,43,992
6,290,552,630,43,992
6,292,560,639,43,992
6,294,569,648,43,992
6,296,577,656,50,992
6,298,586,665,50,992
6,300,594,674,50,992
6,302,603,683,50,992
6,304,611,691,50,992
6,306,619,700,50,992
6,308,628,709,45,992
6,309,637,718,45,992
6,311,645,728,45,992
6,313,654,737,45,992
6,316,663,746,45,992
6,318,672,755,64,992
6,320,680,764,64,992
6,322,689,774,64,992
6,324,698,783,64,992
6,326,707,792,64,992
6,328,716,802,62,992
6,330,726,811,62,992
6,331,735,820,62,992
6,333,744,829,62,992
6,335,753,839,62,992
6,337,763,848,62,992
6,339,772,857,51,992
6,341,782,866,51,992
6,343,792,876,51,992
6,345,801,885,51,992
6,347,810,894,51,992
6,349,820,903,58,992
6,351,830,913,58,992
6,352,840,922,58,992
6,354,849,931,58,992
6,356,859,940,58,992
6,359,868,950,60,992
6,361,878,959,60,992
6,363,888,968,60,992
6,365,898,977,60,992
6,367,908,987,60,992
6,369,918,996,55,992
6,371,928,1005,55,992
6,373,938,1015,55,992
6,375,948,1025,55,992
6,377,959,1034,55,992
6,379,970,1044,50,992
6,381,980,1054,50,992
6,383,991,1063,50,992
6,385,1001,1073,50,992
6,387,1012,1083,50,992
6,389,1023,1093,47,992
6,391,1034,1103,47,992
6,393,1045,1113,47,992
6,395,1056,1123,47,992
6,397,1067,1133,47,992
6,399,1078,1143,41,992
6,402,1089,1153,41,992
6,404,1100,1163,41,992
6,406,1111,1173,41,992
6,408,1121,1184,41,992
6,411,1132,1194,52,978
6,413,1143,1204,52,978
6,415,1154,1214,52,978
6,417,1165,1224,52,978
6,419,1176,1234,52,978
6,421,1187,1244,48,978
6,423,1198,1254,48,978
6,425,1209,1264,48,978
6,427,1220,1274,48,978
6,429,1231,1284,48,978
6,432,1242,1294,35,978
6,433,1252,1304,35,978
6,435,1264,1314,35,978
6,437,1275,1325,35,978
6,440,1286,1335,35,978
6,442,1296,1345,46,978
6,445,1307,1355,46,978
6,447,1318,1365,46,978
6,449,1329,1375,46,978
6,451,1340,1385,46,978
6,453,1351,1395,41,978
6,455,1362,1405,41,978
6,457,1372,1415,41,978
6,459,1383,1425,41,978
6,461,1393,1435,41,978
6,464,1404,1445,34,978
6,465,1416,1455,34,978
6,468,1426,1465,34,978
6,470,1437,1475,34,978
6,472,1447,1486,34,978
6,474,1458,1496,39,978
6,476,1469,1506,39,978
6,478,1480,1516,39,978
6,480,1490,1526,39,978
6,482,1501,1536,39,978
6,484,1511,1546,29,978
6,487,1521,1556,29,978
6,489,1532,1566,29,978
6,491,1543,1576,29,978
6,493,1553,1586,29,978
6,496,1564,1596,35,978
6,498,1574,1606,35,978
6,500,1584,1616,35,978
6,502,1595,1626,35,978
6,504,1605,1636,35,978
6,506,1616,1646,35,978
6,508,1626,1657,35,978
6,510,1636,1667,35,978
6,512,1646,1677,35,978
6,514,1656,1687,35,978
6,517,1667,1697,28,978
6,518,1677,1707,28,978
6,520,1688,1717,28,978
6,522,1697,1727,28,978
6,525,1708,1737,28,978
6,527,1718,1747,36,978
6,530,1728,1757,36,978
6,532,1738,1767,36,978
6,534,1748,1777,36,978
6,536,1758,1787,36,978
