6,0,0,0,0,993
6,1,0,0,0,993
6,2,0,0,0,993
6,2,0,0,0,993
6,3,0,0,0,993
6,4,0,0,0,993
6,4,0,0,0,993
6,6,0,0,0,993
6,7,0,0,0,993
6,8,0,0,0,993
6,10,0,0,0,993
6,11,0,0,0,993
6,12,0,0,0,993
6,14,0,0,0,993
6,15,0,0,0,993
6,18,0,0,0,993
6,19,0,0,0,993
6,20,0,0,0,993
6,22,0,1,1,993
6,23,0,1,1,993
6,25,0,1,1,993
6,26,0,1,1,993
6,27,0,1,1,993
6,29,0,1,1,993
6,30,0,2,1,993
6,32,0,2,2,993
6,33,0,2,2,993
6,35,0,2,2,993
6,36,0,3,2,993
6,37,0,3,2,993
6,39,0,3,2,993
6,40,0,3,2,993
6,42,0,4,4,993
6,43,0,4,4,993
6,44,0,4,4,993
6,46,0,5,4,993
6,47,0,5,4,993
6,49,0,5,4,993
6,50,0,6,4,993
6,51,0,6,4,993
6,53,0,6,6,993
6,54,0,7,6,993
6,56,0,7,6,993
6,57,0,8,6,993
6,60,0,8,6,993
6,61,0,8,6,993
6,62,0,9,6,993
6,64,0,9,9,993
6,65,0,10,9,993
6,67,0,10,9,993
6,68,1,11,9,993
6,70,1,11,9,993
6,71,1,12,9,993
6,73,1,12,9,993
6,74,1,13,11,993
6,76,2,14,11,993
6,77,2,14,11,993
6,79,2,15,11,993
6,80,3,15,11,993
6,82,3,16,11,993
6,84,3,17,11,993
6,85,4,17,11,993
6,87,4,18,11,993
6,88,5,19,11,993
6,90,6,20,11,993
6,91,6,20,11,993
6,93,7,21,11,993
6,95,7,22,10,993
6,96,8,23,10,993
6,98,9,23,10,993
6,99,10,24,10,993
6,102,11,25,10,993
6,104,11,26,10,993
6,106,12,27,8,993
6,107,13,28,8,993
6,109,14,29,8,993
6,110,15,30,8,993
6,112,16,30,8,993
6,114,17,31,8,993
6,116,18,32,5,993
6,117,19,33,5,993
6,119,20,34,5,993
6,120,21,35,5,993
